Date,Open,High,Low,Close,Volume
09/27/2021,"144.92","150.99","144.44","150.18","24,287,439"
09/24/2021,"147.71","148.00","144.57","145.08","32,067,359"
09/23/2021,"152.58","152.68","149.61","151.19","24,707,480"
09/22/2021,"151.47","154.00","151.02","151.89","19,832,039"
09/21/2021,"151.58","152.58","149.57","150.18","19,494,711"
09/20/2021,"154.40","155.14","149.09","151.49","36,177,473"
09/17/2021,"158.48","160.38","158.09","160.05","25,543,289"
09/16/2021,"154.92","157.64","153.67","156.26","24,358,939"
09/15/2021,"157.95","158.03","153.92","157.86","31,796,631"
09/14/2021,"162.86","163.07","159.48","160.15","20,925,920"
09/13/2021,"164.49","166.86","163.02","165.41","15,458,610"
09/10/2021,"171.20","171.64","167.61","168.10","15,064,270"
09/09/2021,"167.30","169.04","165.58","167.32","17,295,801"
09/08/2021,"174.25","174.37","169.26","170.71","18,993,029"
09/07/2021,"174.15","176.84","173.37","175.16","24,608,471"
09/03/2021,"169.53","172.06","168.88","170.30","16,440,500"
09/02/2021,"178.01","178.18","171.67","172.00","29,374,891"
09/01/2021,"169.56","174.79","169.33","173.28","29,550,199"
08/31/2021,"167.70","169.00","166.14","166.99","24,629,109"
08/30/2021,"160.17","163.29","158.23","162.29","23,769,391"
08/27/2021,"159.99","161.77","158.55","159.47","31,718,051"
08/26/2021,"167.46","168.45","164.82","165.24","18,816,500"
08/25/2021,"168.70","169.61","166.08","169.10","26,055,350"
08/24/2021,"169.04","174.15","168.16","171.70","62,786,398"
08/23/2021,"159.28","161.47","152.80","161.06","88,699,148"
08/20/2021,"164.12","166.93","155.50","157.96","75,948,875"
08/19/2021,"166.70","167.26","159.51","160.55","66,662,953"
08/18/2021,"174.10","175.36","172.11","172.35","34,339,832"
08/17/2021,"175.92","177.89","173.15","173.73","40,557,980"
08/16/2021,"185.00","186.26","181.51","182.71","21,044,109"
08/13/2021,"188.61","189.26","186.71","188.62","15,376,980"
08/12/2021,"191.17","192.98","189.69","191.66","12,885,440"
08/11/2021,"196.60","196.92","194.73","194.86","8,985,075"
08/10/2021,"197.27","198.45","195.07","195.73","9,983,680"
08/09/2021,"194.58","195.50","192.82","195.25","14,657,160"
08/06/2021,"199.25","199.32","195.68","196.39","11,967,720"
08/05/2021,"199.27","200.29","197.64","199.28","9,881,409"
08/04/2021,"197.49","203.28","196.91","200.71","22,327,279"
08/03/2021,"195.01","197.44","192.00","197.38","20,115,920"
08/02/2021,"196.27","202.07","196.25","200.09","17,889,189"
07/30/2021,"190.58","196.05","190.49","195.19","17,250,600"
07/29/2021,"201.05","201.14","194.91","197.54","23,363,230"
07/28/2021,"190.23","198.00","189.76","196.01","34,535,180"
07/27/2021,"183.59","186.90","179.67","186.07","59,265,660"
07/26/2021,"198.37","198.58","190.88","191.76","55,736,770"
07/23/2021,"206.29","206.89","203.56","206.53","25,539,859"
07/22/2021,"212.64","216.39","212.60","214.04","10,563,110"
07/21/2021,"209.15","211.85","208.42","211.08","7,650,329"
07/20/2021,"209.00","211.50","207.47","210.59","9,986,819"
07/19/2021,"206.10","209.08","203.24","208.91","15,865,820"
07/16/2021,"214.85","215.20","211.46","212.10","11,150,240"
07/15/2021,"215.11","216.60","213.16","214.76","14,283,580"
07/14/2021,"215.50","216.35","211.03","211.50","19,484,211"
07/13/2021,"209.23","212.81","208.19","209.51","17,375,881"
07/12/2021,"203.90","206.46","203.02","205.48","11,259,480"
07/09/2021,"202.05","207.27","201.50","205.94","16,911,270"
07/08/2021,"201.71","202.28","198.26","199.85","33,992,500"
07/07/2021,"211.61","212.05","207.82","208.00","18,340,420"
07/06/2021,"215.32","215.40","209.37","211.60","23,719,920"
07/02/2021,"219.16","219.50","216.46","217.75","12,998,040"
07/01/2021,"228.07","228.85","221.55","221.87","13,327,740"
06/30/2021,"226.99","227.98","225.68","226.78","9,348,629"
06/29/2021,"226.70","229.64","225.60","229.44","10,273,760"
06/28/2021,"229.50","230.89","226.72","228.59","13,564,910"
06/25/2021,"221.71","230.25","221.10","228.50","27,383,930"
06/24/2021,"216.99","219.58","215.56","218.38","13,488,240"
06/23/2021,"214.19","216.33","213.13","214.86","13,785,780"
06/22/2021,"210.42","211.66","209.86","211.32","11,092,090"
06/21/2021,"210.55","211.78","208.99","211.06","9,273,843"
06/18/2021,"212.01","213.84","210.59","212.30","13,724,630"
06/17/2021,"209.90","212.49","209.77","211.60","11,233,730"
06/16/2021,"209.75","211.62","208.23","209.32","10,917,790"
06/15/2021,"214.17","214.49","209.64","210.06","12,166,960"
06/14/2021,"212.25","215.17","212.24","213.94","10,773,080"
06/11/2021,"213.45","213.46","211.00","211.64","12,276,590"
06/10/2021,"213.50","214.80","212.21","213.07","10,735,900"
06/09/2021,"215.21","216.57","213.31","213.32","10,233,550"
06/08/2021,"217.29","218.23","214.74","215.82","9,443,049"
06/07/2021,"218.00","218.40","215.69","216.90","9,928,599"
06/04/2021,"218.28","219.08","217.14","219.02","8,999,092"
06/03/2021,"218.00","218.70","216.31","217.04","12,448,120"
06/02/2021,"219.43","219.94","217.46","219.59","13,126,420"
06/01/2021,"223.02","223.13","218.24","219.48","23,052,850"
05/28/2021,"212.76","214.53","212.06","213.96","10,401,470"
05/27/2021,"214.17","215.46","212.53","212.74","18,680,199"
05/26/2021,"212.30","213.75","211.54","211.78","9,405,776"
05/25/2021,"212.83","214.05","211.01","211.13","14,116,060"
05/24/2021,"210.03","212.01","208.70","210.44","15,884,250"
05/21/2021,"215.23","215.89","209.87","211.06","22,825,520"
05/20/2021,"213.00","217.63","212.63","216.99","19,123,430"
05/19/2021,"211.10","212.91","210.12","212.54","17,030,420"
05/18/2021,"212.50","215.17","211.42","213.72","19,519,449"
05/17/2021,"210.62","213.15","209.44","211.05","20,513,721"
05/14/2021,"209.92","210.94","206.02","209.51","31,626,840"
05/13/2021,"213.15","215.50","204.39","206.08","51,693,879"
05/12/2021,"224.74","225.29","219.00","219.90","20,366,881"
05/11/2021,"213.71","221.39","213.00","221.38","13,887,680"
05/10/2021,"222.87","222.87","218.56","219.53","17,266,711"
05/07/2021,"227.90","228.79","225.05","225.31","10,550,050"
05/06/2021,"227.11","228.44","222.88","226.42","12,247,670"
05/05/2021,"228.00","229.30","226.73","226.78","10,013,842"
05/04/2021,"230.25","231.48","225.45","227.90","13,260,490"
05/03/2021,"231.27","236.17","230.41","230.71","13,620,870"
04/30/2021,"231.77","233.85","230.51","230.95","9,326,397"
04/29/2021,"237.79","238.05","232.60","234.18","9,552,775"
04/28/2021,"237.57","239.22","236.33","236.72","9,187,713"
04/27/2021,"233.44","236.93","232.08","235.92","11,646,350"
04/26/2021,"231.50","233.49","230.82","232.70","7,792,876"
04/23/2021,"230.65","233.00","230.51","232.08","8,972,039"
04/22/2021,"228.77","234.00","227.82","229.35","11,986,210"
04/21/2021,"229.33","229.49","226.07","229.44","14,315,890"
04/20/2021,"232.87","234.63","228.43","229.88","12,093,950"
04/19/2021,"237.44","238.42","232.81","234.78","11,216,020"
04/16/2021,"241.89","241.89","237.82","238.69","14,418,800"
04/15/2021,"240.00","240.95","238.13","239.09","11,288,940"
04/14/2021,"244.37","245.09","238.65","239.23","12,405,170"
04/13/2021,"243.66","245.69","239.69","241.89","20,793,039"
04/12/2021,"237.89","244.91","236.65","244.01","57,500,273"
04/09/2021,"224.85","225.07","221.32","223.31","19,763,029"
04/08/2021,"228.50","229.42","226.62","228.24","12,211,330"
04/07/2021,"226.11","228.19","224.80","225.42","18,034,850"
04/06/2021,"226.03","232.00","225.74","230.57","18,100,359"
04/05/2021,"226.53","226.57","222.52","225.30","14,962,140"
04/01/2021,"230.68","231.25","223.50","224.36","23,497,461"
03/31/2021,"229.89","231.52","226.47","226.73","16,825,400"
03/30/2021,"229.27","230.45","226.64","229.25","14,828,660"
03/29/2021,"225.49","232.38","225.10","231.86","18,029,109"
03/26/2021,"222.00","229.24","220.42","227.26","22,030,750"
03/25/2021,"225.00","229.24","222.50","222.72","24,819,820"
03/24/2021,"236.83","237.30","229.24","229.59","15,949,850"
03/23/2021,"237.30","241.12","235.50","237.67","12,295,570"
03/22/2021,"235.86","238.53","235.00","237.12","12,063,170"
03/19/2021,"239.66","241.60","236.88","239.79","15,959,660"
03/18/2021,"238.56","239.50","235.56","236.43","14,836,080"
03/17/2021,"226.50","235.63","225.81","233.34","16,949,510"
03/16/2021,"228.07","229.85","225.53","226.93","19,336,590"
03/15/2021,"228.41","230.45","226.26","230.28","14,520,330"
03/12/2021,"233.70","235.45","229.71","231.87","17,778,449"
03/11/2021,"237.20","241.72","235.00","240.80","15,162,530"
03/10/2021,"241.00","241.33","233.64","234.30","10,491,180"
03/09/2021,"233.38","238.74","233.08","238.14","15,291,260"
03/08/2021,"229.02","230.81","226.53","226.69","17,138,381"
03/05/2021,"235.42","236.43","228.34","233.89","15,988,380"
03/04/2021,"235.00","236.37","228.36","230.50","22,964,850"
03/03/2021,"237.50","239.61","234.45","236.27","13,571,670"
03/02/2021,"238.79","241.20","234.27","234.42","14,644,190"
03/01/2021,"241.05","242.79","239.26","241.69","14,043,350"
02/26/2021,"244.63","244.90","237.65","237.76","17,470,660"
02/25/2021,"250.00","250.34","240.07","240.18","17,967,250"
02/24/2021,"252.00","252.00","248.10","250.34","12,831,650"
02/23/2021,"247.31","254.90","241.62","252.75","15,980,270"
02/22/2021,"257.99","259.46","254.00","254.00","14,403,490"
02/19/2021,"266.05","269.39","262.85","263.59","14,718,440"
02/18/2021,"265.23","266.18","262.33","264.51","15,382,350"
02/17/2021,"270.89","272.32","267.81","270.83","13,262,400"
02/16/2021,"271.00","274.29","270.40","270.70","16,708,660"
02/12/2021,"269.09","270.25","265.68","267.85","9,355,082"
02/11/2021,"268.75","274.26","267.20","268.93","15,295,790"
02/10/2021,"268.70","270.40","264.60","267.79","13,090,790"
02/09/2021,"263.00","267.20","262.54","266.49","12,432,770"
02/08/2021,"264.98","265.00","261.82","262.59","10,758,150"
02/05/2021,"264.61","266.45","263.21","265.67","11,018,670"
02/04/2021,"269.58","269.99","265.56","266.96","16,762,980"
02/03/2021,"264.70","268.28","261.25","263.43","29,179,689"
02/02/2021,"264.57","265.00","254.04","254.50","30,534,340"
02/01/2021,"258.80","265.00","255.20","264.69","15,289,300"
01/29/2021,"256.03","258.90","252.30","253.83","14,692,990"
01/28/2021,"259.17","261.57","257.33","260.76","10,244,930"
01/27/2021,"265.13","265.92","259.95","260.25","16,050,390"
01/26/2021,"263.80","266.00","261.12","265.92","14,681,230"
01/25/2021,"263.62","265.20","257.85","261.38","19,478,551"
01/22/2021,"256.80","260.33","255.50","258.62","13,518,250"
01/21/2021,"264.13","264.60","257.90","260.00","20,709,881"
01/20/2021,"267.50","269.00","262.70","265.49","44,640,840"
01/19/2021,"250.00","252.88","246.99","251.65","23,681,891"
01/15/2021,"246.25","246.99","242.15","243.46","21,561,650"
01/14/2021,"245.31","245.70","241.47","242.98","31,381,641"
01/13/2021,"229.94","240.49","226.29","235.30","38,805,070"
01/12/2021,"228.39","229.75","225.14","225.60","19,042,930"
01/11/2021,"229.90","230.82","225.86","227.37","23,036,859"
01/08/2021,"227.88","238.60","226.68","236.19","34,884,941"
01/07/2021,"229.31","229.95","220.09","226.90","49,361,840"
01/06/2021,"234.95","238.30","225.86","227.61","37,146,059"
01/05/2021,"229.05","240.76","228.12","240.40","35,823,832"
01/04/2021,"226.50","230.38","225.04","227.85","24,897,859"
12/31/2020,"237.46","238.92","231.03","232.73","23,451,850"
12/30/2020,"243.35","243.39","234.65","238.39","44,812,301"
12/29/2020,"231.76","239.19","229.60","236.26","69,715,953"
12/28/2020,"216.88","224.99","215.32","222.36","73,512,094"
12/24/2020,"228.24","229.90","211.23","222.00","141,830,000"
12/23/2020,"255.50","257.35","252.53","256.18","10,729,150"
12/22/2020,"257.87","258.34","255.41","255.83","11,485,740"
12/21/2020,"255.17","260.46","254.50","260.43","10,901,780"
12/18/2020,"263.90","264.90","259.20","260.00","15,981,760"
12/17/2020,"264.70","264.85","260.20","264.43","14,306,570"
12/16/2020,"257.74","263.18","257.04","261.89","15,804,750"
12/15/2020,"255.34","255.68","252.30","255.11","16,595,641"
12/14/2020,"260.32","260.86","256.03","256.03","18,369,891"
12/11/2020,"264.29","265.32","262.50","264.54","7,771,290"
12/10/2020,"261.99","266.09","261.20","264.87","10,290,250"
12/09/2020,"267.56","267.91","263.10","263.80","9,060,730"
12/08/2020,"265.20","268.40","263.87","266.09","9,447,654"
12/07/2020,"265.70","265.97","262.60","264.00","11,388,710"
12/04/2020,"271.02","271.30","266.27","267.25","15,527,570"
12/03/2020,"263.78","268.60","263.14","266.91","15,520,490"
12/02/2020,"262.00","263.10","260.11","261.32","13,919,670"
12/01/2020,"265.47","265.67","261.57","264.01","14,606,290"
11/30/2020,"268.97","268.97","262.52","263.36","30,476,119"
11/27/2020,"278.80","278.92","275.67","276.48","9,583,197"
11/25/2020,"275.70","279.33","274.05","277.72","15,229,300"
11/24/2020,"276.24","280.61","272.80","279.96","20,660,480"
11/23/2020,"274.75","275.73","266.41","270.11","25,317,119"
11/20/2020,"263.97","272.37","261.90","270.74","34,178,422"
11/19/2020,"255.00","261.40","253.56","259.89","20,752,830"
11/18/2020,"257.76","258.31","252.55","255.83","28,307,119"
11/17/2020,"260.28","260.28","256.54","256.80","19,739,461"
11/16/2020,"260.42","262.57","257.03","258.31","20,864,160"
11/13/2020,"264.72","265.44","257.17","260.84","33,919,961"
11/12/2020,"271.04","271.20","263.04","264.31","27,181,051"
11/11/2020,"261.92","271.92","261.21","265.65","41,698,980"
11/10/2020,"279.97","280.00","264.33","266.54","61,063,980"
11/09/2020,"303.77","304.00","290.50","290.53","22,559,869"
11/06/2020,"291.49","300.89","289.79","299.95","25,259,570"
11/05/2020,"289.09","291.25","279.60","287.75","49,885,848"
11/04/2020,"287.79","299.17","285.30","295.71","28,791,199"
11/03/2020,"286.20","294.28","280.78","285.57","58,132,488"
11/02/2020,"310.95","311.44","305.39","310.84","11,857,640"
10/30/2020,"308.55","310.83","300.19","304.69","14,923,850"
10/29/2020,"309.44","315.58","308.91","312.56","11,174,520"
10/28/2020,"313.50","313.50","306.00","307.94","13,644,450"
10/27/2020,"307.75","319.32","305.61","317.14","13,175,870"
10/26/2020,"309.92","315.46","303.20","306.87","9,350,118"
10/23/2020,"307.27","310.33","304.06","309.92","6,231,438"
10/22/2020,"311.46","311.85","304.21","306.28","8,013,083"
10/21/2020,"311.75","314.00","307.70","307.97","11,139,660"
10/20/2020,"307.60","311.80","307.06","309.81","8,806,118"
10/19/2020,"309.89","313.81","303.41","305.29","14,107,280"
10/16/2020,"303.99","310.00","302.95","307.31","12,346,460"
10/15/2020,"293.80","299.86","292.61","299.46","9,709,898"
10/14/2020,"309.00","309.96","300.80","301.04","15,186,390"
10/13/2020,"306.36","310.01","303.03","308.78","10,898,540"
10/12/2020,"303.95","309.64","301.28","306.34","14,780,070"
10/09/2020,"298.55","302.61","297.74","299.74","11,442,250"
10/08/2020,"298.11","302.30","295.44","300.54","15,105,810"
10/07/2020,"297.99","299.51","292.87","296.50","16,669,301"
10/06/2020,"287.41","296.84","286.91","292.39","15,860,390"
10/05/2020,"289.06","290.00","284.88","288.27","17,876,410"
10/02/2020,"286.62","291.98","286.51","288.17","11,482,750"
10/01/2020,"295.26","295.59","288.25","290.05","16,304,020"
09/30/2020,"284.01","295.00","283.71","293.98","24,777,740"
09/29/2020,"275.43","279.30","274.90","276.93","7,679,306"
09/28/2020,"275.53","278.84","274.20","276.01","8,761,678"
09/25/2020,"267.57","271.81","264.56","271.09","11,466,560"
09/24/2020,"267.93","271.25","267.33","269.73","9,562,132"
09/23/2020,"275.40","277.83","271.50","272.95","7,353,201"
09/22/2020,"276.02","276.32","270.05","275.29","9,673,302"
09/21/2020,"269.10","274.22","266.40","273.82","9,076,431"
09/18/2020,"275.98","277.27","270.55","272.41","11,753,470"
09/17/2020,"273.11","275.90","272.32","275.72","8,016,913"
09/16/2020,"281.03","283.61","278.00","278.14","9,591,242"
09/15/2020,"278.00","279.10","274.80","277.96","8,291,360"
09/14/2020,"275.36","276.29","271.76","274.10","7,883,271"
09/11/2020,"272.63","274.53","268.12","271.61","9,412,804"
09/10/2020,"274.90","277.10","267.40","267.55","10,676,760"
09/09/2020,"274.45","275.64","270.88","273.15","9,465,664"
09/08/2020,"270.23","273.97","266.59","270.02","12,734,050"
09/04/2020,"279.60","283.78","267.39","281.39","15,885,840"
09/03/2020,"289.00","290.73","278.16","282.50","16,766,250"
09/02/2020,"299.00","299.00","289.79","296.07","12,638,550"
09/01/2020,"289.20","298.00","288.87","298.00","13,815,920"
08/31/2020,"288.62","289.19","283.61","287.03","13,253,800"
08/28/2020,"285.09","289.50","283.57","289.00","9,689,610"
08/27/2020,"290.17","290.25","282.10","284.17","14,805,800"
08/26/2020,"289.26","292.48","284.10","291.96","19,530,250"
08/25/2020,"278.06","289.12","276.04","286.00","27,535,471"
08/24/2020,"273.24","276.97","271.62","276.02","22,475,760"
08/21/2020,"259.03","267.43","258.31","265.80","25,648,221"
08/20/2020,"256.89","258.88","254.18","257.97","21,460,770"
08/19/2020,"260.89","261.29","257.38","260.59","14,096,510"
08/18/2020,"258.71","261.42","256.06","259.20","13,267,830"
08/17/2020,"253.00","257.38","250.09","256.96","9,759,984"
08/14/2020,"255.49","255.77","251.64","253.97","7,876,422"
08/13/2020,"256.39","256.97","252.88","253.72","8,794,502"
08/12/2020,"249.25","256.08","248.68","255.19","11,120,390"
08/11/2020,"251.29","252.88","247.83","248.42","10,681,760"
08/10/2020,"249.34","251.75","246.10","248.13","13,621,710"
08/07/2020,"257.41","257.76","247.57","252.10","22,529,641"
08/06/2020,"263.42","265.70","259.20","265.68","10,359,470"
08/05/2020,"263.74","265.98","261.76","264.91","10,729,170"
08/04/2020,"260.08","262.56","258.82","262.20","10,994,460"
08/03/2020,"254.02","260.65","254.00","257.94","11,534,530"
07/31/2020,"254.20","254.40","248.10","251.02","12,310,670"
07/30/2020,"251.70","253.86","249.62","252.74","7,032,900"
07/29/2020,"250.34","254.30","250.10","252.45","11,493,580"
07/28/2020,"251.15","251.65","248.53","249.05","9,878,735"
07/27/2020,"247.11","252.87","245.81","250.86","18,966,859"
07/24/2020,"244.96","249.48","241.89","249.00","17,221,471"
07/23/2020,"252.10","257.66","248.69","251.88","25,711,961"
07/22/2020,"255.76","256.27","249.60","251.70","19,682,211"
07/21/2020,"261.21","261.92","256.52","257.90","17,130,279"
07/20/2020,"256.45","257.67","252.43","254.81","19,014,961"
07/17/2020,"246.55","247.93","244.48","247.14","18,752,949"
07/16/2020,"241.77","245.05","240.74","242.50","18,032,141"
07/15/2020,"251.48","252.50","246.54","249.21","12,614,710"
07/14/2020,"246.57","249.75","241.23","248.58","19,782,609"
07/13/2020,"261.45","265.66","250.68","251.67","21,568,750"
07/10/2020,"260.21","261.90","255.71","261.01","20,335,039"
07/09/2020,"265.55","268.00","255.91","261.58","36,803,871"
07/08/2020,"244.86","258.49","244.02","257.68","39,922,719"
07/07/2020,"241.01","241.30","236.13","236.51","16,491,641"
07/06/2020,"233.31","240.48","232.82","240.00","33,702,922"
07/02/2020,"221.85","225.03","220.06","223.60","18,128,689"
07/01/2020,"215.81","216.55","214.74","215.95","11,788,090"
06/30/2020,"215.74","216.43","212.89","215.70","12,933,790"
06/29/2020,"215.03","216.50","211.82","215.02","12,333,040"
06/26/2020,"222.21","222.26","213.50","215.71","19,340,641"
06/25/2020,"224.59","224.69","220.87","222.16","14,953,100"
06/24/2020,"228.30","231.03","224.25","226.22","12,159,460"
06/23/2020,"225.12","230.23","224.53","228.75","18,263,430"
06/22/2020,"220.92","222.08","219.45","221.41","13,303,570"
06/19/2020,"226.38","226.50","220.09","220.64","19,545,189"
06/18/2020,"223.74","226.03","222.92","223.54","10,358,780"
06/17/2020,"224.40","225.00","222.50","224.25","12,486,740"
06/16/2020,"221.00","224.84","220.10","222.62","17,212,391"
06/15/2020,"214.11","217.72","212.75","217.03","17,419,859"
06/12/2020,"218.50","219.50","213.88","217.64","12,716,540"
06/11/2020,"218.00","219.95","213.56","215.24","15,560,260"
06/10/2020,"222.00","225.00","220.60","223.68","13,372,410"
06/09/2020,"216.31","220.72","216.20","220.72","14,140,090"
06/08/2020,"219.60","220.40","215.33","219.00","12,731,210"
06/05/2020,"220.00","220.59","218.70","219.55","11,983,200"
06/04/2020,"217.28","220.00","216.32","218.04","14,962,420"
06/03/2020,"215.60","218.97","213.75","218.61","19,999,510"
06/02/2020,"207.21","214.57","207.17","214.33","22,485,811"
06/01/2020,"205.90","207.20","203.94","206.57","16,169,730"
05/29/2020,"200.00","207.88","196.70","207.39","43,211,480"
05/28/2020,"199.00","202.37","197.62","199.49","18,787,180"
05/27/2020,"202.99","202.99","196.75","201.18","23,605,369"
05/26/2020,"205.94","206.80","201.00","201.72","28,683,230"
05/22/2020,"203.23","204.88","198.99","199.70","51,979,246"
05/21/2020,"211.29","214.58","209.53","212.16","29,850,680"
05/20/2020,"220.00","221.16","210.58","216.79","38,324,070"
05/19/2020,"216.73","220.59","215.19","217.20","21,438,090"
05/18/2020,"212.50","215.47","210.37","215.28","23,646,770"
05/15/2020,"200.70","204.49","200.10","203.68","17,209,461"
05/14/2020,"195.50","201.77","194.03","201.30","20,025,900"
05/13/2020,"203.62","204.68","197.98","199.46","22,429,699"
05/12/2020,"206.95","208.05","200.02","200.31","17,826,811"
05/11/2020,"202.78","206.64","202.38","205.40","17,920,670"
05/08/2020,"199.80","203.02","198.68","201.19","23,830,131"
05/07/2020,"198.00","198.09","194.78","196.49","16,164,640"
05/06/2020,"197.67","198.91","194.93","195.17","18,598,891"
05/05/2020,"196.38","198.27","194.20","195.02","22,957,250"
05/04/2020,"194.76","195.00","189.53","191.15","25,709,381"
05/01/2020,"195.75","197.38","192.86","194.48","22,276,189"
04/30/2020,"206.25","206.70","199.29","202.67","20,107,381"
04/29/2020,"202.93","207.08","202.51","206.70","19,117,820"
04/28/2020,"204.81","205.19","199.41","201.15","17,203,779"
04/27/2020,"207.55","207.78","202.03","203.69","17,286,820"
04/24/2020,"205.89","206.50","202.82","204.36","14,682,370"
04/23/2020,"210.24","210.56","203.46","205.24","20,424,051"
04/22/2020,"212.00","212.00","209.21","209.96","13,486,060"
04/21/2020,"209.90","212.13","205.03","207.34","14,107,610"
04/20/2020,"209.87","216.10","209.36","212.13","19,295,400"
04/17/2020,"214.98","214.98","208.85","209.50","13,558,470"
04/16/2020,"210.53","213.25","209.12","212.66","16,353,820"
04/15/2020,"204.77","209.15","201.31","208.17","10,768,070"
04/14/2020,"204.95","207.97","204.25","204.78","16,757,150"
04/13/2020,"197.40","200.33","195.53","199.44","16,117,870"
04/09/2020,"198.65","200.35","193.40","196.37","17,821,330"
04/08/2020,"198.34","198.86","193.88","195.98","13,607,950"
04/07/2020,"200.05","201.45","197.05","198.00","14,934,470"
04/06/2020,"194.74","196.88","192.70","196.45","13,219,500"
04/03/2020,"190.12","190.55","185.41","187.11","9,483,140"
04/02/2020,"186.08","191.30","185.69","188.90","13,412,060"
04/01/2020,"189.50","192.87","185.04","187.56","17,948,561"
03/31/2020,"192.00","196.79","190.60","194.48","19,084,779"
03/30/2020,"187.48","191.48","187.01","191.27","12,254,430"
03/27/2020,"189.97","192.74","188.00","188.59","13,376,350"
03/26/2020,"188.64","196.32","187.60","195.32","15,426,100"
03/25/2020,"185.82","195.19","184.52","188.56","19,605,250"
03/24/2020,"183.09","188.80","181.18","185.75","20,801,490"
